Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Variant Image,Variant Weight Unit,Variant Harmonized System Code,Variant Country of Origin
"fk-1992","Candy Elvis Gold Metal Flake","<p>FKS02 Elvis Gold Metal Flake. Available in .002″, .004″, .008″ & .015″<br/>If you are looking for pure commercial/industrial grade Glitters or Metal Flake that are specifically designed to meet the requirements of manufacturers of decorated fabrics, adhesives, vinyl, sheeting, plastic molding, inks, paints, in industries such as automotive, leisure, commercial properties, theme parks, marine. All of which require metal flake glitter with outstanding physical and chemical properties…<br/>Then you have come to the right company!<br/>Flake King Polyester Flake was specifically designed to meet the requirements of manufacturers of decorated fabrics, adhesives, vinyl, sheeting, plastic molding, inks, paints, in industries such as automotive, leisure, commercial properties, theme parks, marine and many more, all of which require metal flake glitter with outstanding physical and chemical properties.<br/>A full chart of colours can be found in the images.<br/>To learn more about the following products – guns, flake & surface binders please watch the video by clicking this link – Product Video</p>","Flake King","Dry Metal Flake (Glitter)","Coast Europe, Flake King, Dry Metal Flake (Glitter)","TRUE","Size / Pack","1000g (1 Kilo Trade Pack)","","","candy-elvis-gold-metal-flake-1","500","shopify","50","deny","manual","333.33","","TRUE","TRUE","","assets/images/flakes/fk-1992.jpg","1","","g","3926.90.97","GB"
"fk-1992","Candy Elvis Gold Metal Flake","","Flake King","Dry Metal Flake (Glitter)","Coast Europe, Flake King, Dry Metal Flake (Glitter)","TRUE","Size / Pack","100g Jar (Refill / Trade)","","","candy-elvis-gold-metal-flake-2","500","shopify","50","deny","manual","33.63","","TRUE","TRUE","","","","","g","3926.90.97","GB"
"fk-1992","Candy Elvis Gold Metal Flake","","Flake King","Dry Metal Flake (Glitter)","Coast Europe, Flake King, Dry Metal Flake (Glitter)","TRUE","Size / Pack","30g Jar (Gun Mount)","","","candy-elvis-gold-metal-flake-3","500","shopify","50","deny","manual","11.08","","TRUE","TRUE","","","","","g","3926.90.97","GB"
"fk-1972","Flake King 1050 Dry Metal Flake Gun","<p>The Flake King 1050 is designed for heavy-duty dry powder and coarse metallic flake distribution. Machined from aircraft-grade billet aluminium with hard anodising, it features an enlarged internal pick-up tube engineered to spray larger flake grades and heavy powders smoothly at 10–20 PSI.</p>","Flake King","Dry Metal Flake Guns","Coast Europe, Flake King, Dry Metal Flake Guns","TRUE","Title","Default Title","","","FOM1050","500","shopify","50","deny","manual","108.33","","TRUE","TRUE","5060733583138","https://i0.wp.com/www.flakeking.com/wp-content/uploads/2020/06/FOM10501.png?fit=600%2C600&ssl=1","1","","g","8424.20.00","GB"
"fk-1970","Flake King 550 Mini Dry Metal Flake Gun","<p>The Flake King 550 Mini is a scaled-down version of the 1000 gun engineered specifically to operate from studio airbrush compressors. Ideal for helmets, skateboards, bikes, and small automotive components. Allows you to apply wet clear with your airbrush and instantly apply dry flake with the 550 Mini without changing setups.</p>","Flake King","Dry Metal Flake Guns","Coast Europe, Flake King, Dry Metal Flake Guns","TRUE","Title","Default Title","","","FOM550","500","shopify","50","deny","manual","99.99","","TRUE","TRUE","5060733580069","https://i0.wp.com/www.flakeking.com/wp-content/uploads/2020/06/FOM5501.png?fit=600%2C600&ssl=1","1","","g","8424.20.00","GB"
"va-635","VsionAir Ice Hockey Goalie Mask Jig (VAX-JG-GLMSK)","<p>VsionAir Ice Hockey Goalie Mask Jig<br/>The jig allows you to adjust and lock the mask into any position making it extremely comfortable to work on. It also comes with a VFrame extension that enables you to apply a 2”/50mm washer to the inside of the rear head protection plate using either masking tape or hot glue and and then place it on a strong mounted Neodymium magnet to the position it would be on a persons head. Making it perfect for lining up artwork and graphics.<br/>The perfect Jig for every aspect of painting from prep. base coating, flaking, clear coating and apply your pinstripe, leafing and art work suitable for airbrush, marker, and normal brushwork to every side including the top.</p>","VsionAir","Work-Holding Jigs","Coast Europe, VsionAir, Work-Holding Jigs","TRUE","Title","Default Title","","","VAX-JG-GLMSK","500","shopify","50","deny","manual","110.39","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/10/VAX-JG-GLMSK-Goalie-Mask-Jig-Render-1.jpg","1","","g","8479.89.97","GB"
"va-627","VAX Lighting, Camera & Dual Vertical Tool Bar Rig 1.5m (VAX-LCT-RIG-1500)","<p>The VsioAir Lighting, Camera & Vertical Tool Bar Rig, is designed to provide you with the physical structure to mount lighting, cameras and any of our accessories directly to it. It bolts to the horizontal tool bar and with the use of the IABS Brackets enables you to angle the vertical bars from directly above to 90 degrees behind the work area. This is a real game changer to your work area – you’ll be amazed at what you can mount to this.<br/>It mounts to both our Desk Mount Stand and our Tripod Stand (via our VsionAir Tool Bar). Available in 3 Widths 1m, 1.2m & 1.5m<br/>To download the assembly instructions please click on link<br/>To download the packing list please click on link</p>","VsionAir","Tool Bars & Lighting Rigs","Coast Europe, VsionAir, Tool Bars & Lighting Rigs","TRUE","Title","Default Title","","","VAX-LCT-RIG-1200-1","500","shopify","50","deny","manual","143.99","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/1000mm_x_1200mm_Vertical_Tool_Bars__Lighting_Camera_Rig_Reworked.png","1","","g","7616.99.90","GB"
"va-494","VsionAir tm Canvass Jig 1000mm Spine (VAX-JG-CNVSS-1000)","<p>Our Canvass jigs are ideal for holding canvasses this jig can hold up to 900mm high.<br/>The top & bottom VFrame acts as a toolbar mount as well.<br/>We can special build Easels using our Canvass Jigs and Tri-Stands to create Easels that will hold a canvass of up to 2.5mm high by what ever width you require.<br/>To download a copy of the assembly drawing please click here<br/>To download a copy of the packing list please click here</p>","VsionAir","Work-Holding Jigs","Coast Europe, VsionAir, Work-Holding Jigs","TRUE","Title","Default Title","","","VAX-JG-CNVSS-1500-1","500","shopify","50","deny","manual","119.99","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-CNVSS-Canvass-Jig-Reworked.png","1","","g","8479.89.97","GB"
"va-463","VAX-6W-KNB-M VsionAir M6 Wing Knob Male","<p>VAX-6W-KNB-M VsionAir M6 Wing Knob Male</p>","VsionAir","Fixings, Knobs & Hardware","Coast Europe, VsionAir, Fixings, Knobs & Hardware","TRUE","Title","Default Title","","","VAX-6W-KNB-M","500","shopify","50","deny","manual","2.87","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/06/VAX-6W-KNB-M-M6-Male-Wing-Knob-Render-Web.png","1","","g","7318.15.95","GB"
"va-462","VAX-10-WSHR VsionAir M10 Washer for Desk Mount","<p>VAX-10-WSHR VsionAir M10 Washer for Desk Mount</p>","VsionAir","Fixings, Knobs & Hardware","Coast Europe, VsionAir, Fixings, Knobs & Hardware","TRUE","Title","Default Title","","","VAX-10-WSHR","500","shopify","50","deny","manual","0.24","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/06/VAX-6WSHR-M6-Washer-Render-Web.png","1","","g","8479.89.97","GB"
"va-460","VAX-10-CB-100 VsionAir M10 x 100mm Coach Bolt for Desk Top Mount","<p>VAX-10-CB-100 VsionAir M10 x 100mm Coach Bolt for Desk Top Mount</p>","VsionAir","Fixings, Knobs & Hardware","Coast Europe, VsionAir, Fixings, Knobs & Hardware","TRUE","Title","Default Title","","","VAX-10-CB-100","500","shopify","50","deny","manual","2.87","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/06/VAX-10-CB-100-M10-Coach-Bolt-Render-Web.png","1","","g","8479.89.97","GB"
"va-459","VAX-10STR-KNB-F VsionAir M10 Star Knob for Desk Mount","<p>VAX-10W-KNB-F VsionAir M10 Star Knob for Desk Mount Replacement Knob</p>","VsionAir","Fixings, Knobs & Hardware","Coast Europe, VsionAir, Fixings, Knobs & Hardware","TRUE","Title","Default Title","","","VAX-10STR-KNB-F","500","shopify","50","deny","manual","7.19","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/06/VAX-6STR-KNB-F-Render-Web.png","1","","g","8479.89.97","GB"
"va-458","VAX-620-CLMP VsionAir M6 Clamping Handle","<p>VAX-620-CLMP VsionAir M6 Clamping Handle</p>","VsionAir","Fixings, Knobs & Hardware","Coast Europe, VsionAir, Fixings, Knobs & Hardware","TRUE","Title","Default Title","","","VAX-620-CLMP","500","shopify","50","deny","manual","9.59","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/06/VAX-630-CLMP-M6-Clamp-Handle-Render-Web.png","1","","g","7318.15.95","GB"
"va-454","VAX-6W-KNB-F VsionAir M6 Wing Knob Female","<p>VAX-6W-KNB-F VsionAir M6 Wing Knob Female</p>","VsionAir","Fixings, Knobs & Hardware","Coast Europe, VsionAir, Fixings, Knobs & Hardware","TRUE","Title","Default Title","","","VAX-6W-KNB-F","500","shopify","50","deny","manual","4.79","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/06/VAX-6W-KNB-F-Web.png","1","","g","7318.15.95","GB"
"va-453","VAX-6R-WASHR-10 VsionAir M6 Rubber Washer 10 Pack","<p>VAX-6R-WASHR-10 VsionAir M6 Rubber Washer 10 Pack</p>","VsionAir","Fixings, Knobs & Hardware","Coast Europe, VsionAir, Fixings, Knobs & Hardware","TRUE","Title","Default Title","","","VAX-6R-WSHR-10","500","shopify","50","deny","manual","5.39","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/06/VAX-6WSHR-RBR-M6-Rubber-Washer-Render-Web.png","1","","g","7318.15.95","GB"
"va-452","VAX-6S-WASHR-10 VsionAir M6 Washer 10 Pack","<p>VAX-6S-WASHR-10 VsionAir M6 Washer 10 Pack</p>","VsionAir","Fixings, Knobs & Hardware","Coast Europe, VsionAir, Fixings, Knobs & Hardware","TRUE","Title","Default Title","","","VAX-6s-WSHR","500","shopify","50","deny","manual","0.71","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/06/VAX-6WSHR-M6-Washer-Render-Web.png","1","","g","7318.15.95","GB"
"va-451","VAX-6Nyloc VsionAir M6 Nylon Lock Nut 10 Pack","<p>VAX-6Nyloc VsionAir M6 Nylon Lock Nut. Pack of 10</p>","VsionAir","Fixings, Knobs & Hardware","Coast Europe, VsionAir, Fixings, Knobs & Hardware","TRUE","Title","Default Title","","","VAX-6Nyloc-10","500","shopify","50","deny","manual","1.91","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/06/VAX-6Nyloc-M6-Nyloc-Nut-Render-Web-1.png","1","","g","7318.15.95","GB"
"va-450","VAX-6HN-10 VsionAir M6 Half Nut 10 Pack","<p>VAX-6HN-10 VsionAir M6 Half Nut 10 Pack, our standard nut for all Vframe mounts where the Flange Head Machine Screws are used.</p>","VsionAir","Fixings, Knobs & Hardware","Coast Europe, VsionAir, Fixings, Knobs & Hardware","TRUE","Title","Default Title","","","VA-450","500","shopify","50","deny","manual","0.72","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/06/VAX-6HN-M6-Half-Nut-Render-Web.png","1","","g","7318.15.95","GB"
"va-448","VAX-6CSH-8-10 VsionAir M6 x 8mm Countersunk Pozi Head Machine Screw 10 Pack","<p>VAX-6CSH-8-10 VsionAir M6 x 8mm Countersunk Pozi Head Machine Screw 10 Pack Used in our Height Adjuster</p>","VsionAir","Fixings, Knobs & Hardware","Coast Europe, VsionAir, Fixings, Knobs & Hardware","TRUE","Title","Default Title","","","VA-448","500","shopify","50","deny","manual","1.19","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/06/Countersunk-MC-Screw-Render-Web.png","1","","g","7318.15.95","GB"
"va-447","VAX-6H-60-10  VsionAir M6 x 60mm Hex Head Machine Screw, 10 Pack","<p>VAX-6H-60-10 VsionAir M6 x 60mm Hex Head Machine Screw, 10 Pack</p>","VsionAir","Fixings, Knobs & Hardware","Coast Europe, VsionAir, Fixings, Knobs & Hardware","TRUE","Title","Default Title","","","VAX-6H-60-10","500","shopify","50","deny","manual","2.16","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/06/Hex-Head-Bolt-Render-Web.png","1","","g","7318.15.95","GB"
"va-446","VAX-6H-35-10  VsionAir M6 x 35mm Hex Head Machine Screw, 10 Pack","<p>VAX-6H-35-10 VsionAir M6 x 35mm Hex Head Machine Screw, 10 Pack</p>","VsionAir","Fixings, Knobs & Hardware","Coast Europe, VsionAir, Fixings, Knobs & Hardware","TRUE","Title","Default Title","","","VAX-6H-35-10","500","shopify","50","deny","manual","1.19","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/06/Hex-Head-Bolt-Render-Web.png","1","","g","7318.15.95","GB"
"va-445","VAX-6H-16-10  VsionAir M6 x 16mm Hex Head Machine Screw, 10 Pack","<p>VAX-6H-16-10 VsionAir M6 x 16mm Hex Head Machine Screw, 10 Pack</p>","VsionAir","Fixings, Knobs & Hardware","Coast Europe, VsionAir, Fixings, Knobs & Hardware","TRUE","Title","Default Title","","","VAX-6H-16-10","500","shopify","50","deny","manual","1.19","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/06/Hex-Head-Bolt-Render-Web.png","1","","g","7318.15.95","GB"
"va-444","VAX-6FH-12-10 VsionAir M6 x 12mm Flange Head Machine Screw Pack of 10","<p>VAX-6FH-12-10 VsionAir M6 x 8mm Flange Head Machine Screw.<br/>Pack of 10</p>","VsionAir","Fixings, Knobs & Hardware","Coast Europe, VsionAir, Fixings, Knobs & Hardware","TRUE","Title","Default Title","","","VAX-6FH-10-10-1","500","shopify","50","deny","manual","2.88","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/06/Flange-Head-Machine-Screw-Render-Web.png","1","","g","7318.15.95","GB"
"va-443","VAX-6FH-10-10 VsionAir M6 x 10mm Flange Head Machine Screw Pack of 10","<p>VAX-6FH-10-10 VsionAir M6 x 8mm Flange Head Machine Screw.<br/>Pack of 10</p>","VsionAir","Fixings, Knobs & Hardware","Coast Europe, VsionAir, Fixings, Knobs & Hardware","TRUE","Title","Default Title","","","VAX-6FH-10-10","500","shopify","50","deny","manual","2.88","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/06/Flange-Head-Machine-Screw-Render-Web.png","1","","g","7318.15.95","GB"
"va-442","VAX-6FH-8-10 VsionAir M6 x 8mm Flange Head Machine Screw Pack of 10","<p>VAX-6FH-8-10 VsionAir M6 x 8mm Flange Head Machine Screw.<br/>Pack of 10</p>","VsionAir","Fixings, Knobs & Hardware","Coast Europe, VsionAir, Fixings, Knobs & Hardware","TRUE","Title","Default Title","","","VAX-6FH-8-10","500","shopify","50","deny","manual","2.88","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/06/Flange-Head-Machine-Screw-Render-Web.png","1","","g","7318.15.95","GB"
"va-440","VAX-4Nyloc VsionAir M4 Nylon Lock Nut","<p>VAX-4Nyloc VsionAir M4 Nylon Lock Nut. Pack of 10</p>","VsionAir","Fixings, Knobs & Hardware","Coast Europe, VsionAir, Fixings, Knobs & Hardware","TRUE","Title","Default Title","","","VAX-4Nyloc-10","500","shopify","50","deny","manual","1.91","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/06/VAX-6Nyloc-M6-Nyloc-Nut-Render-Web-1.png","1","","g","7318.15.95","GB"
"va-439","VAX-4-FH-8 VsionAir M4 x 8mm Flange Head Machine Screw","<p>VAX-4-FH-8 VsionAir M4 x 8mm Flange Head Machine Screw – typically used for mounting “Clipboard Clip” to Universal Mount Holder.<br/>Pack of 10</p>","VsionAir","Fixings, Knobs & Hardware","Coast Europe, VsionAir, Fixings, Knobs & Hardware","TRUE","Title","Default Title","","","VAX-4FH-8-10","500","shopify","50","deny","manual","1.19","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/06/Flange-Head-Machine-Screw-Render-Web.png","1","","g","7318.15.95","GB"
"va-438","VAX-END-STP VsionAir End Stop Bracket","<p>VAX-END-STP VsionAir End Stop Bracket this little bracket has many applications.</p>","VsionAir","Fixings, Knobs & Hardware","Coast Europe, VsionAir, Fixings, Knobs & Hardware","TRUE","Title","Default Title","","","VAX-END-STP","500","shopify","50","deny","manual","3.59","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/06/VAX-END-STP-Render-Web.png","1","","g","7318.15.95","GB"
"va-437","VAX-50-BRKT 50mm x 90 Degree Bracket","<p>VAX-50-BRKT 50mm x 90 Degree Bracket used in many jigs and assemblies.</p>","VsionAir","Fixings, Knobs & Hardware","Coast Europe, VsionAir, Fixings, Knobs & Hardware","TRUE","Title","Default Title","","","VAX-50-BRKT","500","shopify","50","deny","manual","5.99","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/06/VAX-5090-Render-Web.png","1","","g","7318.15.95","GB"
"va-436","VAX-25-BRKT 25mm x 90 Degree Bracket","<p>VAX-25-BRKT 25mm x 90 Degree Bracket used in many jigs and assemblies.</p>","VsionAir","Fixings, Knobs & Hardware","Coast Europe, VsionAir, Fixings, Knobs & Hardware","TRUE","Title","Default Title","","","VAX-25-BRKT","500","shopify","50","deny","manual","4.79","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/06/VAX-2590-Render-Web.png","1","","g","7318.15.95","GB"
"va-435","VAX-IAB-BRKT VsionAir IABS Bracket","<p>VAX-IAB-BRKT VsionAir IABS Bracket is used with all our (IABS) Independent Airbrush Stations and Jig.<br/>Another versatile bracket that we’re sure you’ll find many uses for.</p>","VsionAir","Fixings, Knobs & Hardware","Coast Europe, VsionAir, Fixings, Knobs & Hardware","TRUE","Title","Default Title","","","VAX-IABS-BRKT","500","shopify","50","deny","manual","7.19","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/06/IABS-Bracket-Render-Web.png","1","","g","7318.15.95","GB"
"va-434","VAX-VBRKT VsionAir V Bracket","<p>Our V Bracket is one of the most versatile brackets that we have designed. it is used in many of our jigs and assemblies.</p>","VsionAir","Fixings, Knobs & Hardware","Coast Europe, VsionAir, Fixings, Knobs & Hardware","TRUE","Title","Default Title","","","VAX-VBRKT","500","shopify","50","deny","manual","5.39","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/06/VAX-V-BRKT-Web-Render.png","1","","g","7318.15.95","GB"
"va-353","VsionAir Multi Function Holder (VAX-TM-M-SS)","<p>https://youtu.be/szjxjaqZPlk<br/>We know that keeping hydrated and relaxed helps the creative juices flowing. So again we’ve thought about how we can help with that.   <br/>We designed a universal mount that holds smart speakers, mugs (not fancy china cups!) and thermal mugs. We’re sure you’ll find other uses for them, when you do, please let us know.</p>","VsionAir","Tool & Airbrush Holders","Coast Europe, VsionAir, Tool & Airbrush Holders","TRUE","Title","Default Title","","","VAX-TM-M-SS","500","shopify","50","deny","manual","26.39","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-T-M-SS-Spamrt-Speaker-Render-Reworked.png","1","","g","8424.90.00","GB"
"va-351","VsionAir Bottle & Airbrush Mount Holder (VAX-TS-ABP-HLDR)","<p>This little beauty was designed as a request by David Monnig especially for T Shirt Artists that have a need to have an array of pre loaded brushes enabling you to just pick them up and use them. Suitable for the 4oz. Createx bottles.</p>","VsionAir","Tool & Airbrush Holders","Coast Europe, VsionAir, Tool & Airbrush Holders","TRUE","Title","Default Title","","","VAX-S-ABP-HLDR","500","shopify","50","deny","manual","23.99","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-TS-ABP-HLDR_T_Shirt_Airbrush_n_Paint_Bottle_Holder_Assembly_Render-Reworked.png","1","","g","8479.89.97","GB"
"va-349","VsiobAir 80mm Pot Organiser (VAX-POT1)","<p>https://youtu.be/uEGzpP0pawY<br/>A handy little pot 60mm square x 85mm deep ideal for storing your knives, scalpels and small paint brushes. supplied with 3D Printed Rubber top, mounting bolt, nut & rubber washer.</p>","VsionAir","Tool & Airbrush Holders","Coast Europe, VsionAir, Tool & Airbrush Holders","TRUE","Title","Default Title","","","VAX-POT1","500","shopify","50","deny","manual","11.99","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/AB-POT-Render-Reworked.png","1","","g","8424.90.00","GB"
"va-347","VsionAir Flake King Gravity Spray Gun Holder (VAX-SPRYGN-HLDR)","<p>https://youtu.be/EAfa4Os2IzA<br/>Gravity Feed Spray Gun Holder mount anywhere horizontally on our VsionFrame TM– great for in the booth when swapping between applying binders and flake.</p>","VsionAir","Tool & Airbrush Holders","Coast Europe, VsionAir, Tool & Airbrush Holders","TRUE","Title","Default Title","","","VAX-SPRYGN-HLDR-1-1","500","shopify","50","deny","manual","14.39","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-SPRYGUN-HLDR-Spray-Gun-Render-Reworked.png","1","","g","8424.20.00","GB"
"va-345","VsionAir Flake King 1000 Holder (VAX-1000-HLDR)","<p>https://youtu.be/lZvRDf-DNyU<br/>Flake King 1000/1050 Holder mount anywhere horizontally on our VsionFrame TM– great for in the booth when swapping between applying binders and flake.</p>","VsionAir","Tool & Airbrush Holders","Coast Europe, VsionAir, Tool & Airbrush Holders","TRUE","Title","Default Title","","","VAX-1000-HLDR-1","500","shopify","50","deny","manual","14.39","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-1000-Holder-Render-Reworked.png","1","","g","3926.90.97","GB"
"va-343","VsionAir Flake King 500 Holder (VAX-500-HLDR)","<p>https://youtu.be/vrcLcQAKwvo<br/>Flake King 500/550 Holder mount anywhere horizontally on our VsionFrame TM– great for in the booth when swapping between applying binders and flake.</p>","VsionAir","Tool & Airbrush Holders","Coast Europe, VsionAir, Tool & Airbrush Holders","TRUE","Title","Default Title","","","VAX-500-HLDR","500","shopify","50","deny","manual","11.99","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-500-HLDR-F0M500-Holder-Render-Reworked.png","1","","g","3926.90.97","GB"
"va-341","VsionAir Hook (VAX-HOOK)","<p>A simple 40mm hook that you can fix anywhere on our VsionFrameTM – great for hanging anything from a spray gun, to masking tape, stencils or even your hat!</p>","VsionAir","Tool & Airbrush Holders","Coast Europe, VsionAir, Tool & Airbrush Holders","TRUE","Title","Default Title","","","VAX-HOOK","500","shopify","50","deny","manual","7.19","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-HOOK-40mm-Hook-Render-reworked.png","1","","g","8424.90.00","GB"
"va-339","VsionAir Paint Bottle Holder (VAX-PNT-HLDR)","<p>https://youtu.be/_-nhoKstnBM<br/>https://youtu.be/_-nhoKstnBM<br/>Paint Bottle Holder (VAX-PNT-HLDR) – Another quirky but handy little holder, mount it anywhere – it holds up to 6 bottles of paint from small square bottles of 30mm to large 4oz Createx bottles. They also bolt together for infinite storage.</p>","VsionAir","Tool & Airbrush Holders","Coast Europe, VsionAir, Tool & Airbrush Holders","TRUE","Title","Default Title","","","VAX-PNT-HLDR","500","shopify","50","deny","manual","23.99","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-PNT-HLDR-Paint-Bottle-Holder-Render-Reworked.png","1","","g","8424.90.00","GB"
"va-336","VsionAir Reference & Spray Out Holder (VAX-REF)","<p>https://youtu.be/g6bL1qAWi0w<br/>This multi-purpose accessory made from powder coated steel can be used in different ways for different uses. Here are a few examples;<br/>1. It will hold a digital device perfect for reference or watching online Airbrush Courses, enabling you follow like for like.<br/>2. It can hold printed reference, simply set it at your most comfortable height. 3. It can hold plain paper, great for testing your paint is the right colour and the viscosity correct – you know the drill!<br/>4. Use it to hold your stencils on – dont they always fall on the floor or you can’t find them.<br/>You can configure to fasten right or left handed and comes with both digital brackets & sprung clipboard.</p>","VsionAir","Tool & Airbrush Holders","Coast Europe, VsionAir, Tool & Airbrush Holders","TRUE","Title","Default Title","","","VAx-REF","500","shopify","50","deny","manual","32.39","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-REF-Digital-Reference-Holder-Render-reworked.png","1","","g","8424.90.00","GB"
"va-328","Vsionair tm Sparmax Regulator & Airline Holder (VAX-REG)","<p>https://youtu.be/pTiOy6g3lwY<br/>Do you use a quick release and swap between your airbrushes? Well this neat little mounting bracket holds both a Sparmax Pressure Regulator and airline holder – no more chasing it around the floor.<br/>It’s the little details that make the difference.<br/>Supplied with mounting nuts & bolts.</p>","VsionAir","Tool & Airbrush Holders","Coast Europe, VsionAir, Tool & Airbrush Holders","TRUE","Title","Default Title","","","VAX-REG","500","shopify","50","deny","manual","9.59","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/Regulator_Holder_Assembly.png","1","","g","8424.90.00","GB"
"va-326","VsionAir Pressure Cleaning Pot & Holder (VAX-APCS)","<p>https://youtu.be/_FdJSHCTCfE<br/>Sometimes using a small bottle of airbrush cleaner just doesn’t cut it, Our 250ml squeeze bottle with small aperture spout enables to put some pressure and volume in there. It is supplied with its own mount so you can keep it to hand.<br/>Customers are also using them to hold the reducers/thinners they’re suitable for both water based & solvents products.</p>","VsionAir","Tool & Airbrush Holders","Coast Europe, VsionAir, Tool & Airbrush Holders","TRUE","Title","Default Title","","","VA-326","500","shopify","50","deny","manual","20.39","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-APCS-Air-Pressure-Cleaning-Pot-Render-Reworked.png","1","","g","8424.90.00","GB"
"va-324","VsionAir Universal Cleaning Pot Holder (VAX-IWUSOP)","<p>Have your spray-out pot close to hand using our great little holder. Stops you from knocking it off the bench.<br/>It really helps when you can find your equipment easy, when everything is mounted correctly it makes life so much easier enabling to concentrate on your art.</p>","VsionAir","Tool & Airbrush Holders","Coast Europe, VsionAir, Tool & Airbrush Holders","TRUE","Title","Default Title","","","VAX-IWUSOP","500","shopify","50","deny","manual","23.99","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-IWUSOP-Iwata-Spray-Out-Pot-Holder-Render-Reworked.png","1","","g","8424.90.00","GB"
"va-323","VsionAir Airbrush Holder Frame 300mm (VAX-ABHF-300)","<p>https://youtu.be/SIJMAgx7J6c<br/>Mount them vertically or horizontally to our Frame tm available in different lengths dependent upon how many airbrushes you want to hold. Comes with a pre screwed bolted and rubberised mount for easy fix. Illustration shows a fully loaded version.<br/>Please note that you will receive 1 frame of the length specified in the title together with pre fit mounting parts.</p>","VsionAir","Tool & Airbrush Holders","Coast Europe, VsionAir, Tool & Airbrush Holders","TRUE","Title","Default Title","","","VAX-ABHF-300","500","shopify","50","deny","manual","8.39","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-ABH-6-Airbrush-Holder-Assembly-Render-Reworked.png","1","","g","8424.90.00","GB"
"va-322","VsionAir Airbrush Holder Frame 250mm (VAX-ABHF-250)","<p>https://youtu.be/SIJMAgx7J6c<br/>Mount them vertically or horizontally to our Frame tm available in different lengths dependent upon how many airbrushes you want to hold. Comes with a pre screwed bolted and rubberised mount for easy fix. Illustration shows a fully loaded version.<br/>Please note that you will receive 1 frame of the length specified in the title together with pre fit mounting parts.</p>","VsionAir","Tool & Airbrush Holders","Coast Europe, VsionAir, Tool & Airbrush Holders","TRUE","Title","Default Title","","","VAX-ABHF-250-1","500","shopify","50","deny","manual","7.19","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-ABH-6-Airbrush-Holder-Assembly-Render-Reworked.png","1","","g","8424.90.00","GB"
